id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,references,order,family,scientificName,Duplicated?,Native Status,C-value,order,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,Timeframe,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID
958243,Harvard University,NEBC,,PreservedSpecimen,6c0c6d86-27c1-11e5-b5e0-001ec9fd629b,barcode-00739014,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Desmodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=958243,Fabales,Fabaceae,Desmodium canescens,,Native,6,1994,821476,(L.) DC.,Desmodium,,canescens,,,,,Species,,,,,,,,T. M. Zebryk,,1641,8/4/94,,Post,8,4,216,,4-Aug-94,,,,,,,1641,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/11/15 7:38,6c0c6d86-27c1-11e5-b5e0-001ec9fd629b,32,9e793e9c-1944-4764-a0c2-53540c3f1b86
1155194,Harvard University,NEBC,,PreservedSpecimen,a1c0d864-17bb-11e6-b5e0-001ec9fd629b,barcode-01078916,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Celastrales|Celastraceae|Parnassia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1155194,Celastrales,Parnassiaceae,Parnassia glauca,,Native,8,1994,828342,Raf.,Parnassia,,glauca,,,,,Species,,,,,,,,T. M. Zebryk,,1709,9/7/94,,Post,9,7,250,,7-Sep-94,,,,,,,1709,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/11/16 17:02,a1c0d864-17bb-11e6-b5e0-001ec9fd629b,32,0a0dbf72-dac5-4784-a9f1-5dbe248763ff
1254491,Harvard University,NEBC,,PreservedSpecimen,890d5706-1a14-11e6-b5e0-001ec9fd629b,barcode-01025570,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Juncaceae|Juncus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1254491,Poales,Juncaceae,Juncus articulatus,,Native,4,1995,825182,L.,Juncus,,articulatus,,,,,Species,,,,,,,,D. A. Lovejoy,,,7/11/95,,Post,7,11,192,,11-Jul-95,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/14/16 16:43,890d5706-1a14-11e6-b5e0-001ec9fd629b,32,2a33a4a3-86f2-47af-b8c8-3452fec8c0c0
1393431,Harvard University,NEBC,,PreservedSpecimen,fe2d5c54-16c3-40fa-a8db-e4b80285b004,barcode-01048094,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Cyperaceae|Eleocharis,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1393431,Poales,Cyperaceae,Eleocharis erythropoda,,Native,6,1995,822070,Steud.,Eleocharis,,erythropoda,,,,,Species,,,,,,,,D. A. Lovejoy,,,7/11/95,,Post,7,11,192,,11-Jul-95,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/30/16 1:43,fe2d5c54-16c3-40fa-a8db-e4b80285b004,32,3c0486a8-5c1a-47f2-934a-eddcc5951208
1895448,NY,NY,,PreservedSpecimen,a014f758-3682-45c6-9fde-109bf0b42e74,2293361,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Cyperaceae|Carex,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1895448,Poales,Cyperaceae,Carex normalis,,Native,4,1998,818931,Mack.,Carex,,normalis,,,,,Species,,,,,,,,T. M. Zebryk,,5014,7/7/98,,Post,7,7,188,188,7-Jul-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,,West Springfield; East Mountain; E slope of traprock ridge east of Notch and north of Old Holyoke Road,,0,,42.107,-72.620368,WGS84,6699,,,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,Georef. West Springfield. Used GEOLocate Web Application to georeference precise locality. (High precision).,,,,,,,,en,,9/30/16 0:00,a014f758-3682-45c6-9fde-109bf0b42e74,5,5255ddae-e98e-4faa-bd76-aba3256ca365
1039855,Harvard University,NEBC,,PreservedSpecimen,5e6860fc-482a-4400-8e51-eec6263d2200,barcode-00753631,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Caryophyllaceae|Stellaria,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1039855,Caryophyllales,Caryophyllaceae,Stellaria longifolia,,Native,5,1999,832982,Muhl. ex Willd.,Stellaria,,longifolia,,,,,Species,,,,,,,,T. Zebryk,,6155,5/24/99,,Post,5,24,144,,24-May-99,,,,,,,6155,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/6/16 8:31,5e6860fc-482a-4400-8e51-eec6263d2200,32,c6bf1b97-4b32-4fc7-ae53-04cbcb1e6429
1003698,Harvard University,NEBC,,PreservedSpecimen,22b6ed1a-4a70-11e5-b5e0-001ec9fd629b,barcode-00716637,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Boraginales|Boraginaceae|Hydrophyllum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1003698,Boraginales,Hydrophyllaceae,Hydrophyllum virginianum,,Native,7,1999,824650,L.,Hydrophyllum,,virginianum,,,,,Species,,,,,,,,T. Zebryk,,,5/18/99,,Post,5,18,138,,18-May-99,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,8/24/15 10:55,22b6ed1a-4a70-11e5-b5e0-001ec9fd629b,32,71272681-7fce-4d3a-b55e-18497eb9b02b
1241245,Harvard University,NEBC,,PreservedSpecimen,eab07bf8-1912-11e6-b5e0-001ec9fd629b,barcode-01009593,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Apiales|Apiaceae|Osmorhiza,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1241245,Apiales,Apiaceae,Osmorhiza longistylis,,Native,7,1999,828115,(Torr.) DC.,Osmorhiza,,longistylis,,,,,Species,,,,,,,,T. Zebryk,,6117,5/18/99,,Post,5,18,138,,May 18 1999,,,,,,,6117,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/13/16 9:59,eab07bf8-1912-11e6-b5e0-001ec9fd629b,32,b4178737-bc34-49c4-984e-cae76992a187
1140170,Harvard University,NEBC,,PreservedSpecimen,7c7c801a-60ca-4249-a6fb-56cd3c8a8cf3,barcode-01008108,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asterales|Asteraceae|Helianthus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1140170,Asterales,Asteraceae,Helianthus decapetalus,,Native,5,2000,824187,L.,Helianthus,,decapetalus,,,,,Species,,,,,,,,L. J. Mehrhoff & E. Corrigan,,21004,9/7/00,,Post,9,7,251,,7-Sep-00,,,,,,,21004,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/10/16 5:44,7c7c801a-60ca-4249-a6fb-56cd3c8a8cf3,32,48cf0e13-5c8d-4946-860d-acd4c5c695a5
617192,Harvard University,NEBC,,PreservedSpecimen,1872e246-3222-4c12-b65f-3a9880165cca,barcode-00558597,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Desmodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=617192,Fabales,Fabaceae,Desmodium nudiflorum,,Native,6,2000,821497,(L.) DC.,Desmodium,,nudiflorum,,,,,Species,,,,,,,,L. J. Mehrhoff & E. Corrigan,,21012,9/7/00,,Post,9,7,251,,7-Sep-00,,,,,,,21012,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/14/14 5:56,1872e246-3222-4c12-b65f-3a9880165cca,32,ce878e50-4aeb-4c52-889f-1c2e091d993c
605689,Harvard University,NEBC,,PreservedSpecimen,cac2c236-bc30-40c1-ba3a-6a2cc43920e9,barcode-00561683,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Chenopodiaceae|Chenopodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=605689,Caryophyllales,Chenopodiaceae,Chenopodium album,,Native,10,1995,819708,L.,Chenopodium,,album,,,,,Species,,,,,,,,D. A. Lovejoy,,,7/22/95,,Post,7,22,203,,22-Jul-95,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/10/16 21:02,cac2c236-bc30-40c1-ba3a-6a2cc43920e9,32,a4df52c4-0df8-463c-824e-e3991e1d7242
665658,Harvard University,NEBC,,PreservedSpecimen,90e30443-68d2-4836-b04c-0e2db6f72cab,barcode-00602504,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Caryophyllaceae|Cerastium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=665658,Caryophyllales,Caryophyllaceae,Cerastium semidecandrum,,Non native,0,1983,819496,L.,Cerastium,,semidecandrum,,,,,Species,,,,,,,,"B. A. Sorrie, A. Richmond & H. L. Woolsey",,1914,5/20/83,,Post,5,20,140,,20-May-83,,,,,,,1914,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 16:30,90e30443-68d2-4836-b04c-0e2db6f72cab,32,430a7abf-57fb-4548-8803-ef6de2d87418
652388,Harvard University,NEBC,,PreservedSpecimen,9850f635-380a-4673-be64-7abc0afab051,barcode-00594846,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Eragrostis,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=652388,Poales,Poaceae,Eragrostis pilosa,,Non native,2,1993,822330,(L.) P. Beauv.,Eragrostis,,pilosa,,,,,Species,,,,,,,,T. Zebryk,,811,9/15/93,,Post,9,15,258,,Sep 15 1993,,,,,,,811,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/19/14 5:44,9850f635-380a-4673-be64-7abc0afab051,32,f641a036-415e-400b-8c29-25e8fafc7546
13784,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00006426,CONN00006426,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Dipsacales|Caprifoliaceae|Lonicera,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=13784,Dipsacales,Caprifoliaceae,Lonicera maackii,,Non native,0,1994,826295,(Rupr.) Herder,Lonicera,,maackii,,,,,Species,,,,,,,,Tad M. Zebryk,,1708,9/7/94,,Post,9,7,250,,7-Sep-94,,Hedgerow between road and pasture.,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,Springfield,Springfield,,0,,42.1,-72.55,,5000,"42°06' 00 N, 72°33' 00 W",,,,,,,,,,,,,,,3/23/04 0:00,CONN00006426,2,719c4805-0545-41a8-99d9-ebcc5e1f1b36
657399,Harvard University,NEBC,,PreservedSpecimen,56288071-eabd-4425-906d-2cdfeabb8263,barcode-00610023,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Verbenaceae|Verbena,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=657399,Lamiales,Verbenaceae,Verbena bracteata,,Non native,0,1999,834232,Cav. ex Lag. & Rodr.,Verbena,,bracteata,,,,,Species,,,,,,,,T. Zebryk,,6539,7/14/99,,Post,7,14,195,,7/14/99,,,,,,,6539,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 0:01,56288071-eabd-4425-906d-2cdfeabb8263,32,8d295cc6-8c6a-45c1-8419-513f978f4174
674369,Harvard University,NEBC,,PreservedSpecimen,6297e2d1-ca4b-4efd-9868-5a77a8c2ae8c,barcode-00759117,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Polygonaceae|Polygonum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=674369,Caryophyllales,Polygonaceae,Polygonum convolvulus,,Non native,0,1987,829930,L.,Polygonum,,convolvulus,,,,,Species,,,,,,,,S. M. Clark,,,8/31/87,,Post,8,31,243,,31-Aug-87,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/10/14 2:48,6297e2d1-ca4b-4efd-9868-5a77a8c2ae8c,32,a1854d7e-c2d3-4978-8d85-18388c835d4e
667141,Harvard University,NEBC,,PreservedSpecimen,36388857-7465-485c-aaac-de13fc960a6f,barcode-00525694,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Caryophyllaceae|Spergula,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=667141,Caryophyllales,Caryophyllaceae,Spergula arvensis,,Non native,0,1992,832758,L.,Spergula,,arvensis,,,,,Species,,,,,,,,D. A. Lovejoy,,,5/5/92,,Post,5,5,126,,5-May-92,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/9/14 12:50,36388857-7465-485c-aaac-de13fc960a6f,32,1d7a276b-5830-40d6-ac69-4ff52b655eda
16544,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00047739,CONN00047739,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Amaranthaceae|Froelichia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=16544,Caryophyllales,Amaranthaceae,Froelichia gracilis,,Non native,0,1995,823425,(Hook.) Moq.,Froelichia,,gracilis,,,,,Species,,,,,,,,Leslie J. Mehrhoff,,18473,9/23/95,,Post,9,23,266,,23-Sep-95,,"Roadside, right at the edge of the pavement.",,,,,,,,,,,,,fruiting,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.11666,-72.65,,5000,"42°07' 00 N, 72°39' 00 W",,,,,,,,,,,,,,,3/23/04 0:00,CONN00047739,2,c5f3ad36-20a8-4c0d-848e-be82e4924c0d
754645,Harvard University,NEBC,,PreservedSpecimen,decf1aca-109b-48d4-8c07-ca0f56194c88,barcode-00656449,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Plantaginaceae|Chaenorhinum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=754645,Lamiales,Plantaginaceae,Chaenorhinum minus,,Non native,0,1995,819542,(L.) Lange,Chaenorhinum,,minus,,,,,Species,,,,,,,,D. A. Lovejoy,,,7/22/95,,Post,7,22,203,,22-Jul-95,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/12/14 14:36,decf1aca-109b-48d4-8c07-ca0f56194c88,32,d2f825db-de6b-4ecb-b81f-65c1482b4e96
647616,Harvard University,NEBC,,PreservedSpecimen,c2f83c75-c087-4804-88e8-22491a9c929c,barcode-00577335,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Lamiaceae|Elsholtzia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=647616,Lamiales,Lamiaceae,Elsholtzia ciliata,,Non native,0,1997,822132,(Thunb.) Hyl.,Elsholtzia,,ciliata,,,,,Species,,,,,,,,T. M. Zebryk,,4194,9/17/97,,Post,9,17,260,,"Sept. 17, 1997",,,,,,,4194,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/18/14 18:08,c2f83c75-c087-4804-88e8-22491a9c929c,32,d33e3abf-d647-4e83-8480-a40f51d1ffb5
655511,Harvard University,NEBC,,PreservedSpecimen,0045688d-3097-4cab-acea-62a7f24b5275,barcode-00583576,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Poa,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=655511,Poales,Poaceae,Poa chapmaniana,,Non native,0,1999,829741,Scribn.,Poa,,chapmaniana,,,,,Species,,,,,,,,T. Zebryk,,5993,4/25/99,,Post,4,25,115,,25-Apr-99,,,,,,,5993,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/18/14 12:28,0045688d-3097-4cab-acea-62a7f24b5275,32,4003eb4a-d636-4bd3-b0f4-345b5351ff90
665049,Harvard University,NEBC,,PreservedSpecimen,d8cf80ae-8c15-40b5-be4b-80733a0b582c,barcode-00617832,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Brassicales|Brassicaceae|Erysimum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=665049,Brassicales,Brassicaceae,Erysimum cheiranthoides,,Non native,0,1999,822917,L.,Erysimum,,cheiranthoides,,,,,Species,,,,,,,,D. Guyett,,,5/25/99,,Post,5,25,145,,25-May-99,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 10:58,d8cf80ae-8c15-40b5-be4b-80733a0b582c,32,c5f97387-8b9f-472a-a095-a023f98824c6
756328,Harvard University,NEBC,,PreservedSpecimen,b6d0820a-8e33-4aff-bc8b-ee0a80bdea4b,barcode-00735126,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Brassicales|Brassicaceae|Erysimum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=756328,Brassicales,Brassicaceae,Erysimum repandum,,Non native,0,1999,822929,L.,Erysimum,,repandum,,,,,Species,,,,,,,,T. Zebryk,,5984,4/25/99,,Post,4,25,115,,25-Apr-99,,,,,,,5984,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/12/14 19:52,b6d0820a-8e33-4aff-bc8b-ee0a80bdea4b,32,ebb30c32-e26b-4c58-ad91-82bc4c8a8bf1
607562,Harvard University,NEBC,,PreservedSpecimen,c4d3b28d-a859-4a3d-a61d-504db6a4daa7,barcode-00563612,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Ericales|Primulaceae|Lysimachia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=607562,Ericales,Primulaceae,Lysimachia nummularia,,Non native,0,2000,826672,L.,Lysimachia,,nummularia,,,,,Species,,,,,,,,L. J. Mehrhoff & E. Corrigan,,,9/7/00,,Post,9,7,251,,7-Sep-00,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/13/14 11:08,c4d3b28d-a859-4a3d-a61d-504db6a4daa7,32,429b11f4-34f4-461f-9d08-8a44409f1a7f
619119,Harvard University,NEBC,,PreservedSpecimen,dc6c0a8c-42c4-4240-bc94-369318082456,barcode-00611692,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Microstegium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=619119,Poales,Poaceae,Microstegium vimineum,,Non native,0,2000,827162,(Trin.) A. Camus,Microstegium,,vimineum,,,,,Species,,,,,,,,L. J. Mehrhoff & E. Corrigan,,20999,9/7/00,,Post,9,7,251,,7-Sep-00,,,,,,,20999,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/26/20 11:30,dc6c0a8c-42c4-4240-bc94-369318082456,32,11e850eb-f314-491e-8fb8-484855f63a8a
673632,Harvard University,NEBC,,PreservedSpecimen,f87dd6a4-2266-4414-9cbd-9c3ba064ee90,barcode-00749343,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Polygonaceae|Polygonum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=673632,Caryophyllales,Polygonaceae,Polygonum cespitosum,,Non native,0,2000,856291,Bruijn,Polygonum,,longisetum,,,,,Species,,,,,,,,L. J. Mehrhoff & E. Corrigan,,21003,9/7/00,,Post,9,7,251,,7-Sep-00,,,,,,,21003,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/10/14 1:43,f87dd6a4-2266-4414-9cbd-9c3ba064ee90,32,b8136d08-4ef8-4a34-b8b8-37ea2958d456
